datetime_index,year,month,day,hour,mn,sec,event_ID,doy,datetime
2007-07-01 18:57:00,7,7,1,18,57,0,70701185700,182,2007-07-01 18:57:00
2007-07-01 19:25:00,7,7,1,19,25,0,70701192500,182,2007-07-01 19:25:00
2007-07-01 19:36:00,7,7,1,19,36,0,70701193600,182,2007-07-01 19:36:00
2007-07-01 20:00:00,7,7,1,20,0,0,70701200000,182,2007-07-01 20:00:00
2007-07-01 20:14:00,7,7,1,20,14,0,70701201400,182,2007-07-01 20:14:00
2007-07-01 20:25:00,7,7,1,20,25,0,70701202500,182,2007-07-01 20:25:00
2007-07-01 20:39:59,7,7,1,20,39,59,70701203959,182,2007-07-01 20:39:59
2007-07-01 22:16:59,7,7,1,22,16,59,70701221659,182,2007-07-01 22:16:59
2007-07-01 22:28:59,7,7,1,22,28,59,70701222859,182,2007-07-01 22:28:59
2007-07-01 22:43:59,7,7,1,22,43,59,70701224359,182,2007-07-01 22:43:59
2007-07-01 22:58:00,7,7,1,22,58,0,70701225800,182,2007-07-01 22:58:00
2007-07-01 23:09:00,7,7,1,23,9,0,70701230900,182,2007-07-01 23:09:00
2007-07-02 00:09:00,7,7,2,0,9,0,70702000900,183,2007-07-02 00:09:00
2007-07-02 01:12:00,7,7,2,1,12,0,70702011200,183,2007-07-02 01:12:00
2007-07-02 01:50:00,7,7,2,1,50,0,70702015000,183,2007-07-02 01:50:00
2007-07-02 02:07:00,7,7,2,2,7,0,70702020700,183,2007-07-02 02:07:00
2007-07-02 02:31:59,7,7,2,2,31,59,70702023159,183,2007-07-02 02:31:59
2007-07-02 02:45:59,7,7,2,2,45,59,70702024559,183,2007-07-02 02:45:59
2007-07-02 03:03:59,7,7,2,3,3,59,70702030359,183,2007-07-02 03:03:59
2007-07-02 03:24:59,7,7,2,3,24,59,70702032459,183,2007-07-02 03:24:59
2007-07-02 03:35:59,7,7,2,3,35,59,70702033559,183,2007-07-02 03:35:59
2007-07-02 03:48:59,7,7,2,3,48,59,70702034859,183,2007-07-02 03:48:59
2007-07-02 03:59:59,7,7,2,3,59,59,70702035959,183,2007-07-02 03:59:59
2007-07-02 04:17:59,7,7,2,4,17,59,70702041759,183,2007-07-02 04:17:59
2007-07-02 04:29:59,7,7,2,4,29,59,70702042959,183,2007-07-02 04:29:59
2007-07-02 04:45:00,7,7,2,4,45,0,70702044500,183,2007-07-02 04:45:00
2007-07-02 04:59:00,7,7,2,4,59,0,70702045900,183,2007-07-02 04:59:00
2007-07-02 05:10:00,7,7,2,5,10,0,70702051000,183,2007-07-02 05:10:00
2007-07-02 05:22:00,7,7,2,5,22,0,70702052200,183,2007-07-02 05:22:00
2007-07-02 05:34:00,7,7,2,5,34,0,70702053400,183,2007-07-02 05:34:00
2007-07-02 05:45:00,7,7,2,5,45,0,70702054500,183,2007-07-02 05:45:00
2007-07-02 05:58:00,7,7,2,5,58,0,70702055800,183,2007-07-02 05:58:00
2007-07-02 06:09:00,7,7,2,6,9,0,70702060900,183,2007-07-02 06:09:00
2007-07-02 06:22:00,7,7,2,6,22,0,70702062200,183,2007-07-02 06:22:00
2007-07-02 06:38:00,7,7,2,6,38,0,70702063800,183,2007-07-02 06:38:00
2007-07-02 06:49:00,7,7,2,6,49,0,70702064900,183,2007-07-02 06:49:00
2007-07-02 06:59:59,7,7,2,6,59,59,70702065959,183,2007-07-02 06:59:59
2007-07-02 07:11:59,7,7,2,7,11,59,70702071159,183,2007-07-02 07:11:59
2007-07-02 07:26:59,7,7,2,7,26,59,70702072659,183,2007-07-02 07:26:59
2007-07-02 07:54:59,7,7,2,7,54,59,70702075459,183,2007-07-02 07:54:59
2007-07-02 08:07:59,7,7,2,8,7,59,70702080759,183,2007-07-02 08:07:59
2007-07-02 08:25:59,7,7,2,8,25,59,70702082559,183,2007-07-02 08:25:59
2007-07-02 08:39:59,7,7,2,8,39,59,70702083959,183,2007-07-02 08:39:59
2007-07-02 08:52:59,7,7,2,8,52,59,70702085259,183,2007-07-02 08:52:59
2007-07-02 09:07:00,7,7,2,9,7,0,70702090700,183,2007-07-02 09:07:00
2007-07-02 09:24:00,7,7,2,9,24,0,70702092400,183,2007-07-02 09:24:00
2007-07-02 09:52:00,7,7,2,9,52,0,70702095200,183,2007-07-02 09:52:00
2007-07-02 10:23:00,7,7,2,10,23,0,70702102300,183,2007-07-02 10:23:00
2007-07-02 10:35:00,7,7,2,10,35,0,70702103500,183,2007-07-02 10:35:00
2007-07-02 11:31:59,7,7,2,11,31,59,70702113159,183,2007-07-02 11:31:59
2007-07-02 11:44:59,7,7,2,11,44,59,70702114459,183,2007-07-02 11:44:59
2007-07-02 12:04:59,7,7,2,12,4,59,70702120459,183,2007-07-02 12:04:59
2007-07-02 12:25:59,7,7,2,12,25,59,70702122559,183,2007-07-02 12:25:59
2007-07-02 18:05:59,7,7,2,18,5,59,70702180559,183,2007-07-02 18:05:59
2007-07-02 18:24:00,7,7,2,18,24,0,70702182400,183,2007-07-02 18:24:00
2007-07-02 18:36:00,7,7,2,18,36,0,70702183600,183,2007-07-02 18:36:00
2007-07-02 18:49:00,7,7,2,18,49,0,70702184900,183,2007-07-02 18:49:00
2007-07-02 19:01:00,7,7,2,19,1,0,70702190100,183,2007-07-02 19:01:00
2007-07-02 19:12:00,7,7,2,19,12,0,70702191200,183,2007-07-02 19:12:00
2007-07-02 19:42:00,7,7,2,19,42,0,70702194200,183,2007-07-02 19:42:00
2007-07-02 20:03:00,7,7,2,20,3,0,70702200300,183,2007-07-02 20:03:00
2007-07-02 20:18:00,7,7,2,20,18,0,70702201800,183,2007-07-02 20:18:00
2007-07-02 20:29:59,7,7,2,20,29,59,70702202959,183,2007-07-02 20:29:59
2007-07-02 20:43:59,7,7,2,20,43,59,70702204359,183,2007-07-02 20:43:59
2007-07-02 20:56:59,7,7,2,20,56,59,70702205659,183,2007-07-02 20:56:59
2007-07-02 21:13:59,7,7,2,21,13,59,70702211359,183,2007-07-02 21:13:59
2007-07-02 21:33:59,7,7,2,21,33,59,70702213359,183,2007-07-02 21:33:59
2007-07-02 21:59:59,7,7,2,21,59,59,70702215959,183,2007-07-02 21:59:59
2007-07-02 22:43:59,7,7,2,22,43,59,70702224359,183,2007-07-02 22:43:59
2007-07-02 23:05:00,7,7,2,23,5,0,70702230500,183,2007-07-02 23:05:00
2007-07-02 23:16:00,7,7,2,23,16,0,70702231600,183,2007-07-02 23:16:00
2007-07-02 23:39:00,7,7,2,23,39,0,70702233900,183,2007-07-02 23:39:00
2007-07-02 23:51:00,7,7,2,23,51,0,70702235100,183,2007-07-02 23:51:00
2007-07-03 00:09:00,7,7,3,0,9,0,70703000900,184,2007-07-03 00:09:00
2007-07-03 00:20:00,7,7,3,0,20,0,70703002000,184,2007-07-03 00:20:00
2007-07-03 00:51:00,7,7,3,0,51,0,70703005100,184,2007-07-03 00:51:00
2007-07-03 01:07:00,7,7,3,1,7,0,70703010700,184,2007-07-03 01:07:00
2007-07-03 01:23:00,7,7,3,1,23,0,70703012300,184,2007-07-03 01:23:00
2007-07-03 01:38:00,7,7,3,1,38,0,70703013800,184,2007-07-03 01:38:00
2007-07-03 01:55:00,7,7,3,1,55,0,70703015500,184,2007-07-03 01:55:00
2007-07-03 02:06:00,7,7,3,2,6,0,70703020600,184,2007-07-03 02:06:00
2007-07-03 02:21:59,7,7,3,2,21,59,70703022159,184,2007-07-03 02:21:59
2007-07-03 02:33:59,7,7,3,2,33,59,70703023359,184,2007-07-03 02:33:59
2007-07-03 02:47:59,7,7,3,2,47,59,70703024759,184,2007-07-03 02:47:59
2007-07-03 02:58:59,7,7,3,2,58,59,70703025859,184,2007-07-03 02:58:59
2007-07-03 03:18:59,7,7,3,3,18,59,70703031859,184,2007-07-03 03:18:59
2007-07-03 03:30:59,7,7,3,3,30,59,70703033059,184,2007-07-03 03:30:59
2007-07-03 03:42:59,7,7,3,3,42,59,70703034259,184,2007-07-03 03:42:59
2007-07-03 03:54:59,7,7,3,3,54,59,70703035459,184,2007-07-03 03:54:59
2007-07-03 04:05:59,7,7,3,4,5,59,70703040559,184,2007-07-03 04:05:59
2007-07-03 04:16:59,7,7,3,4,16,59,70703041659,184,2007-07-03 04:16:59
2007-07-03 04:27:59,7,7,3,4,27,59,70703042759,184,2007-07-03 04:27:59
2007-07-03 04:42:00,7,7,3,4,42,0,70703044200,184,2007-07-03 04:42:00
2007-07-03 04:55:00,7,7,3,4,55,0,70703045500,184,2007-07-03 04:55:00
2007-07-03 05:06:00,7,7,3,5,6,0,70703050600,184,2007-07-03 05:06:00
2007-07-03 05:19:00,7,7,3,5,19,0,70703051900,184,2007-07-03 05:19:00
2007-07-03 05:32:00,7,7,3,5,32,0,70703053200,184,2007-07-03 05:32:00
2007-07-03 05:43:00,7,7,3,5,43,0,70703054300,184,2007-07-03 05:43:00
2007-07-03 06:08:00,7,7,3,6,8,0,70703060800,184,2007-07-03 06:08:00
2007-07-03 06:27:00,7,7,3,6,27,0,70703062700,184,2007-07-03 06:27:00
2007-07-03 06:45:00,7,7,3,6,45,0,70703064500,184,2007-07-03 06:45:00
2007-07-03 07:00:59,7,7,3,7,0,59,70703070059,184,2007-07-03 07:00:59
2007-07-03 07:25:59,7,7,3,7,25,59,70703072559,184,2007-07-03 07:25:59
2007-07-03 07:41:59,7,7,3,7,41,59,70703074159,184,2007-07-03 07:41:59
2007-07-03 07:52:59,7,7,3,7,52,59,70703075259,184,2007-07-03 07:52:59
2007-07-03 08:03:59,7,7,3,8,3,59,70703080359,184,2007-07-03 08:03:59
2007-07-03 08:38:59,7,7,3,8,38,59,70703083859,184,2007-07-03 08:38:59
2007-07-03 08:49:59,7,7,3,8,49,59,70703084959,184,2007-07-03 08:49:59
2007-07-03 09:45:00,7,7,3,9,45,0,70703094500,184,2007-07-03 09:45:00
2007-07-03 10:04:00,7,7,3,10,4,0,70703100400,184,2007-07-03 10:04:00
2007-07-03 10:15:00,7,7,3,10,15,0,70703101500,184,2007-07-03 10:15:00
2007-07-03 10:27:00,7,7,3,10,27,0,70703102700,184,2007-07-03 10:27:00
2007-07-03 10:51:00,7,7,3,10,51,0,70703105100,184,2007-07-03 10:51:00
2007-07-03 11:14:00,7,7,3,11,14,0,70703111400,184,2007-07-03 11:14:00
2007-07-03 11:24:59,7,7,3,11,24,59,70703112459,184,2007-07-03 11:24:59
2007-07-03 11:36:59,7,7,3,11,36,59,70703113659,184,2007-07-03 11:36:59
2007-07-03 12:10:59,7,7,3,12,10,59,70703121059,184,2007-07-03 12:10:59
2007-07-03 12:27:59,7,7,3,12,27,59,70703122759,184,2007-07-03 12:27:59
2007-07-03 12:42:59,7,7,3,12,42,59,70703124259,184,2007-07-03 12:42:59
2007-07-03 12:58:59,7,7,3,12,58,59,70703125859,184,2007-07-03 12:58:59
2007-07-03 16:18:59,7,7,3,16,18,59,70703161859,184,2007-07-03 16:18:59
2007-07-03 16:29:59,7,7,3,16,29,59,70703162959,184,2007-07-03 16:29:59
2007-07-03 16:43:59,7,7,3,16,43,59,70703164359,184,2007-07-03 16:43:59
2007-07-03 17:04:59,7,7,3,17,4,59,70703170459,184,2007-07-03 17:04:59
2007-07-03 17:46:59,7,7,3,17,46,59,70703174659,184,2007-07-03 17:46:59
2007-07-03 17:57:59,7,7,3,17,57,59,70703175759,184,2007-07-03 17:57:59
2007-07-03 18:08:59,7,7,3,18,8,59,70703180859,184,2007-07-03 18:08:59
2007-07-03 18:23:00,7,7,3,18,23,0,70703182300,184,2007-07-03 18:23:00
2007-07-03 18:39:00,7,7,3,18,39,0,70703183900,184,2007-07-03 18:39:00
2007-07-03 18:50:00,7,7,3,18,50,0,70703185000,184,2007-07-03 18:50:00
2007-07-03 19:01:00,7,7,3,19,1,0,70703190100,184,2007-07-03 19:01:00
2007-07-03 19:14:00,7,7,3,19,14,0,70703191400,184,2007-07-03 19:14:00
2007-07-03 19:25:00,7,7,3,19,25,0,70703192500,184,2007-07-03 19:25:00
2007-07-03 19:49:00,7,7,3,19,49,0,70703194900,184,2007-07-03 19:49:00
2007-07-03 20:01:00,7,7,3,20,1,0,70703200100,184,2007-07-03 20:01:00
2007-07-03 20:18:00,7,7,3,20,18,0,70703201800,184,2007-07-03 20:18:00
2007-07-03 20:28:59,7,7,3,20,28,59,70703202859,184,2007-07-03 20:28:59
2007-07-03 20:44:59,7,7,3,20,44,59,70703204459,184,2007-07-03 20:44:59
2007-07-03 21:29:59,7,7,3,21,29,59,70703212959,184,2007-07-03 21:29:59
2007-07-03 21:50:59,7,7,3,21,50,59,70703215059,184,2007-07-03 21:50:59
2007-07-03 22:06:59,7,7,3,22,6,59,70703220659,184,2007-07-03 22:06:59
2007-07-03 22:42:59,7,7,3,22,42,59,70703224259,184,2007-07-03 22:42:59
2007-07-03 23:21:00,7,7,3,23,21,0,70703232100,184,2007-07-03 23:21:00
2007-07-03 23:42:00,7,7,3,23,42,0,70703234200,184,2007-07-03 23:42:00
2007-07-04 00:15:00,7,7,4,0,15,0,70704001500,185,2007-07-04 00:15:00
2007-07-04 00:26:00,7,7,4,0,26,0,70704002600,185,2007-07-04 00:26:00
2007-07-04 00:45:00,7,7,4,0,45,0,70704004500,185,2007-07-04 00:45:00
2007-07-04 01:16:00,7,7,4,1,16,0,70704011600,185,2007-07-04 01:16:00
2007-07-04 01:34:00,7,7,4,1,34,0,70704013400,185,2007-07-04 01:34:00
2007-07-04 01:57:00,7,7,4,1,57,0,70704015700,185,2007-07-04 01:57:00
2007-07-04 02:16:59,7,7,4,2,16,59,70704021659,185,2007-07-04 02:16:59
2007-07-04 02:44:59,7,7,4,2,44,59,70704024459,185,2007-07-04 02:44:59
2007-07-04 03:01:59,7,7,4,3,1,59,70704030159,185,2007-07-04 03:01:59
2007-07-04 03:16:59,7,7,4,3,16,59,70704031659,185,2007-07-04 03:16:59
2007-07-04 03:32:59,7,7,4,3,32,59,70704033259,185,2007-07-04 03:32:59
2007-07-04 04:31:59,7,7,4,4,31,59,70704043159,185,2007-07-04 04:31:59
2007-07-04 05:00:00,7,7,4,5,0,0,70704050000,185,2007-07-04 05:00:00
2007-07-04 05:24:00,7,7,4,5,24,0,70704052400,185,2007-07-04 05:24:00
2007-07-04 05:38:00,7,7,4,5,38,0,70704053800,185,2007-07-04 05:38:00
2007-07-04 06:01:00,7,7,4,6,1,0,70704060100,185,2007-07-04 06:01:00
2007-07-04 06:30:00,7,7,4,6,30,0,70704063000,185,2007-07-04 06:30:00
2007-07-04 06:44:00,7,7,4,6,44,0,70704064400,185,2007-07-04 06:44:00
2007-07-04 07:13:59,7,7,4,7,13,59,70704071359,185,2007-07-04 07:13:59
2007-07-04 07:27:59,7,7,4,7,27,59,70704072759,185,2007-07-04 07:27:59
2007-07-04 07:40:59,7,7,4,7,40,59,70704074059,185,2007-07-04 07:40:59
2007-07-04 08:08:59,7,7,4,8,8,59,70704080859,185,2007-07-04 08:08:59
2007-07-04 08:20:59,7,7,4,8,20,59,70704082059,185,2007-07-04 08:20:59
2007-07-04 08:32:59,7,7,4,8,32,59,70704083259,185,2007-07-04 08:32:59
2007-07-04 08:43:59,7,7,4,8,43,59,70704084359,185,2007-07-04 08:43:59
2007-07-04 09:03:59,7,7,4,9,3,59,70704090359,185,2007-07-04 09:03:59
2007-07-04 09:21:00,7,7,4,9,21,0,70704092100,185,2007-07-04 09:21:00
2007-07-04 09:32:00,7,7,4,9,32,0,70704093200,185,2007-07-04 09:32:00
2007-07-04 10:07:00,7,7,4,10,7,0,70704100700,185,2007-07-04 10:07:00
2007-07-04 10:24:00,7,7,4,10,24,0,70704102400,185,2007-07-04 10:24:00
2007-07-04 10:43:00,7,7,4,10,43,0,70704104300,185,2007-07-04 10:43:00
2007-07-04 14:46:00,7,7,4,14,46,0,70704144600,185,2007-07-04 14:46:00
2007-07-04 14:58:00,7,7,4,14,58,0,70704145800,185,2007-07-04 14:58:00
2007-07-04 15:09:00,7,7,4,15,9,0,70704150900,185,2007-07-04 15:09:00
2007-07-04 15:22:00,7,7,4,15,22,0,70704152200,185,2007-07-04 15:22:00
2007-07-04 15:36:00,7,7,4,15,36,0,70704153600,185,2007-07-04 15:36:00
2007-07-04 15:49:00,7,7,4,15,49,0,70704154900,185,2007-07-04 15:49:00
2007-07-04 16:01:59,7,7,4,16,1,59,70704160159,185,2007-07-04 16:01:59
2007-07-04 16:12:59,7,7,4,16,12,59,70704161259,185,2007-07-04 16:12:59
2007-07-04 16:24:59,7,7,4,16,24,59,70704162459,185,2007-07-04 16:24:59
2007-07-04 16:37:59,7,7,4,16,37,59,70704163759,185,2007-07-04 16:37:59
2007-07-04 16:54:59,7,7,4,16,54,59,70704165459,185,2007-07-04 16:54:59
2007-07-04 17:08:59,7,7,4,17,8,59,70704170859,185,2007-07-04 17:08:59
2007-07-04 17:26:59,7,7,4,17,26,59,70704172659,185,2007-07-04 17:26:59
2007-07-04 17:37:59,7,7,4,17,37,59,70704173759,185,2007-07-04 17:37:59
2007-07-04 17:53:59,7,7,4,17,53,59,70704175359,185,2007-07-04 17:53:59
2007-07-04 18:09:59,7,7,4,18,9,59,70704180959,185,2007-07-04 18:09:59
2007-07-04 18:45:00,7,7,4,18,45,0,70704184500,185,2007-07-04 18:45:00
2007-07-04 19:20:00,7,7,4,19,20,0,70704192000,185,2007-07-04 19:20:00
2007-07-04 19:31:00,7,7,4,19,31,0,70704193100,185,2007-07-04 19:31:00
2007-07-04 19:47:00,7,7,4,19,47,0,70704194700,185,2007-07-04 19:47:00
2007-07-04 20:15:00,7,7,4,20,15,0,70704201500,185,2007-07-04 20:15:00
2007-07-04 20:48:59,7,7,4,20,48,59,70704204859,185,2007-07-04 20:48:59
2007-07-04 21:08:59,7,7,4,21,8,59,70704210859,185,2007-07-04 21:08:59
2007-07-04 21:56:59,7,7,4,21,56,59,70704215659,185,2007-07-04 21:56:59
2007-07-04 22:11:59,7,7,4,22,11,59,70704221159,185,2007-07-04 22:11:59
2007-07-04 22:33:59,7,7,4,22,33,59,70704223359,185,2007-07-04 22:33:59
2007-07-04 22:47:00,7,7,4,22,47,0,70704224700,185,2007-07-04 22:47:00
2007-07-04 23:01:00,7,7,4,23,1,0,70704230100,185,2007-07-04 23:01:00
2007-07-04 23:13:00,7,7,4,23,13,0,70704231300,185,2007-07-04 23:13:00
2007-07-04 23:26:00,7,7,4,23,26,0,70704232600,185,2007-07-04 23:26:00
2007-07-05 00:04:00,7,7,5,0,4,0,70705000400,186,2007-07-05 00:04:00
2007-07-05 00:37:00,7,7,5,0,37,0,70705003700,186,2007-07-05 00:37:00
2007-07-05 00:48:00,7,7,5,0,48,0,70705004800,186,2007-07-05 00:48:00
2007-07-05 01:11:00,7,7,5,1,11,0,70705011100,186,2007-07-05 01:11:00
2007-07-05 01:26:00,7,7,5,1,26,0,70705012600,186,2007-07-05 01:26:00
2007-07-05 01:41:00,7,7,5,1,41,0,70705014100,186,2007-07-05 01:41:00
2007-07-05 02:09:00,7,7,5,2,9,0,70705020900,186,2007-07-05 02:09:00
2007-07-05 02:34:59,7,7,5,2,34,59,70705023459,186,2007-07-05 02:34:59
2007-07-05 02:45:59,7,7,5,2,45,59,70705024559,186,2007-07-05 02:45:59
2007-07-05 03:31:59,7,7,5,3,31,59,70705033159,186,2007-07-05 03:31:59
2007-07-05 03:42:59,7,7,5,3,42,59,70705034259,186,2007-07-05 03:42:59
2007-07-05 04:29:59,7,7,5,4,29,59,70705042959,186,2007-07-05 04:29:59
2007-07-05 05:17:00,7,7,5,5,17,0,70705051700,186,2007-07-05 05:17:00
2007-07-05 06:19:00,7,7,5,6,19,0,70705061900,186,2007-07-05 06:19:00
2007-07-05 06:30:00,7,7,5,6,30,0,70705063000,186,2007-07-05 06:30:00
2007-07-05 06:42:00,7,7,5,6,42,0,70705064200,186,2007-07-05 06:42:00
2007-07-05 07:20:59,7,7,5,7,20,59,70705072059,186,2007-07-05 07:20:59
2007-07-05 07:37:59,7,7,5,7,37,59,70705073759,186,2007-07-05 07:37:59
2007-07-05 08:02:59,7,7,5,8,2,59,70705080259,186,2007-07-05 08:02:59
2007-07-05 08:16:59,7,7,5,8,16,59,70705081659,186,2007-07-05 08:16:59
2007-07-05 08:33:59,7,7,5,8,33,59,70705083359,186,2007-07-05 08:33:59
2007-07-05 08:44:59,7,7,5,8,44,59,70705084459,186,2007-07-05 08:44:59
2007-07-05 09:28:00,7,7,5,9,28,0,70705092800,186,2007-07-05 09:28:00
2007-07-05 09:58:00,7,7,5,9,58,0,70705095800,186,2007-07-05 09:58:00
2007-07-05 10:09:00,7,7,5,10,9,0,70705100900,186,2007-07-05 10:09:00
2007-07-05 10:43:00,7,7,5,10,43,0,70705104300,186,2007-07-05 10:43:00
2007-07-05 21:59:59,7,7,5,21,59,59,70705215959,186,2007-07-05 21:59:59
2007-07-05 22:26:59,7,7,5,22,26,59,70705222659,186,2007-07-05 22:26:59
2007-07-05 22:44:59,7,7,5,22,44,59,70705224459,186,2007-07-05 22:44:59
2007-07-05 23:04:00,7,7,5,23,4,0,70705230400,186,2007-07-05 23:04:00
2007-07-05 23:21:00,7,7,5,23,21,0,70705232100,186,2007-07-05 23:21:00
2007-07-05 23:44:00,7,7,5,23,44,0,70705234400,186,2007-07-05 23:44:00
2007-07-06 01:05:00,7,7,6,1,5,0,70706010500,187,2007-07-06 01:05:00
2007-07-06 01:34:00,7,7,6,1,34,0,70706013400,187,2007-07-06 01:34:00
2007-07-06 01:55:00,7,7,6,1,55,0,70706015500,187,2007-07-06 01:55:00
2007-07-06 02:31:59,7,7,6,2,31,59,70706023159,187,2007-07-06 02:31:59
2007-07-06 02:43:59,7,7,6,2,43,59,70706024359,187,2007-07-06 02:43:59
2007-07-06 02:58:59,7,7,6,2,58,59,70706025859,187,2007-07-06 02:58:59
2007-07-06 03:13:59,7,7,6,3,13,59,70706031359,187,2007-07-06 03:13:59
2007-07-06 03:26:59,7,7,6,3,26,59,70706032659,187,2007-07-06 03:26:59
2007-07-06 03:39:59,7,7,6,3,39,59,70706033959,187,2007-07-06 03:39:59
2007-07-06 04:08:59,7,7,6,4,8,59,70706040859,187,2007-07-06 04:08:59
2007-07-06 04:19:59,7,7,6,4,19,59,70706041959,187,2007-07-06 04:19:59
2007-07-06 04:31:59,7,7,6,4,31,59,70706043159,187,2007-07-06 04:31:59
2007-07-06 04:45:00,7,7,6,4,45,0,70706044500,187,2007-07-06 04:45:00
2007-07-06 04:57:00,7,7,6,4,57,0,70706045700,187,2007-07-06 04:57:00
2007-07-06 05:09:00,7,7,6,5,9,0,70706050900,187,2007-07-06 05:09:00
2007-07-06 05:22:00,7,7,6,5,22,0,70706052200,187,2007-07-06 05:22:00
2007-07-06 05:33:00,7,7,6,5,33,0,70706053300,187,2007-07-06 05:33:00
2007-07-06 05:44:00,7,7,6,5,44,0,70706054400,187,2007-07-06 05:44:00
2007-07-06 05:55:00,7,7,6,5,55,0,70706055500,187,2007-07-06 05:55:00
2007-07-06 06:06:00,7,7,6,6,6,0,70706060600,187,2007-07-06 06:06:00
2007-07-06 06:18:00,7,7,6,6,18,0,70706061800,187,2007-07-06 06:18:00
2007-07-06 06:33:00,7,7,6,6,33,0,70706063300,187,2007-07-06 06:33:00
2007-07-06 06:45:00,7,7,6,6,45,0,70706064500,187,2007-07-06 06:45:00
2007-07-06 06:57:59,7,7,6,6,57,59,70706065759,187,2007-07-06 06:57:59
2007-07-06 07:09:59,7,7,6,7,9,59,70706070959,187,2007-07-06 07:09:59
2007-07-06 07:21:59,7,7,6,7,21,59,70706072159,187,2007-07-06 07:21:59
2007-07-06 07:35:59,7,7,6,7,35,59,70706073559,187,2007-07-06 07:35:59
2007-07-06 07:48:59,7,7,6,7,48,59,70706074859,187,2007-07-06 07:48:59
2007-07-06 08:01:59,7,7,6,8,1,59,70706080159,187,2007-07-06 08:01:59
2007-07-06 08:18:59,7,7,6,8,18,59,70706081859,187,2007-07-06 08:18:59
2007-07-06 08:30:59,7,7,6,8,30,59,70706083059,187,2007-07-06 08:30:59
2007-07-06 08:42:59,7,7,6,8,42,59,70706084259,187,2007-07-06 08:42:59
2007-07-06 08:53:59,7,7,6,8,53,59,70706085359,187,2007-07-06 08:53:59
2007-07-06 09:09:00,7,7,6,9,9,0,70706090900,187,2007-07-06 09:09:00
2007-07-06 09:22:00,7,7,6,9,22,0,70706092200,187,2007-07-06 09:22:00
2007-07-06 09:37:00,7,7,6,9,37,0,70706093700,187,2007-07-06 09:37:00
2007-07-06 09:54:00,7,7,6,9,54,0,70706095400,187,2007-07-06 09:54:00
2007-07-06 10:07:00,7,7,6,10,7,0,70706100700,187,2007-07-06 10:07:00
2007-07-06 10:18:00,7,7,6,10,18,0,70706101800,187,2007-07-06 10:18:00
2007-07-06 10:48:00,7,7,6,10,48,0,70706104800,187,2007-07-06 10:48:00
2007-07-07 00:59:00,7,7,7,0,59,0,70707005900,188,2007-07-07 00:59:00
2007-07-07 01:12:00,7,7,7,1,12,0,70707011200,188,2007-07-07 01:12:00
2007-07-07 01:36:00,7,7,7,1,36,0,70707013600,188,2007-07-07 01:36:00
2007-07-07 01:53:00,7,7,7,1,53,0,70707015300,188,2007-07-07 01:53:00
2007-07-07 02:11:00,7,7,7,2,11,0,70707021100,188,2007-07-07 02:11:00
2007-07-07 02:21:59,7,7,7,2,21,59,70707022159,188,2007-07-07 02:21:59
2007-07-07 02:33:59,7,7,7,2,33,59,70707023359,188,2007-07-07 02:33:59
2007-07-07 02:46:59,7,7,7,2,46,59,70707024659,188,2007-07-07 02:46:59
2007-07-07 03:02:59,7,7,7,3,2,59,70707030259,188,2007-07-07 03:02:59
2007-07-07 03:48:59,7,7,7,3,48,59,70707034859,188,2007-07-07 03:48:59
2007-07-07 04:01:59,7,7,7,4,1,59,70707040159,188,2007-07-07 04:01:59
2007-07-07 04:12:59,7,7,7,4,12,59,70707041259,188,2007-07-07 04:12:59
2007-07-07 04:27:59,7,7,7,4,27,59,70707042759,188,2007-07-07 04:27:59
2007-07-07 04:41:00,7,7,7,4,41,0,70707044100,188,2007-07-07 04:41:00
2007-07-07 04:53:00,7,7,7,4,53,0,70707045300,188,2007-07-07 04:53:00
2007-07-07 05:08:00,7,7,7,5,8,0,70707050800,188,2007-07-07 05:08:00
2007-07-07 05:22:00,7,7,7,5,22,0,70707052200,188,2007-07-07 05:22:00
2007-07-07 05:34:00,7,7,7,5,34,0,70707053400,188,2007-07-07 05:34:00
2007-07-07 05:50:00,7,7,7,5,50,0,70707055000,188,2007-07-07 05:50:00
2007-07-07 06:05:00,7,7,7,6,5,0,70707060500,188,2007-07-07 06:05:00
2007-07-07 06:18:00,7,7,7,6,18,0,70707061800,188,2007-07-07 06:18:00
2007-07-07 06:30:00,7,7,7,6,30,0,70707063000,188,2007-07-07 06:30:00
2007-07-07 06:42:00,7,7,7,6,42,0,70707064200,188,2007-07-07 06:42:00
2007-07-07 06:52:59,7,7,7,6,52,59,70707065259,188,2007-07-07 06:52:59
2007-07-07 07:07:59,7,7,7,7,7,59,70707070759,188,2007-07-07 07:07:59
2007-07-07 07:24:59,7,7,7,7,24,59,70707072459,188,2007-07-07 07:24:59
2007-07-07 07:41:59,7,7,7,7,41,59,70707074159,188,2007-07-07 07:41:59
2007-07-07 07:58:59,7,7,7,7,58,59,70707075859,188,2007-07-07 07:58:59
2007-07-07 08:09:59,7,7,7,8,9,59,70707080959,188,2007-07-07 08:09:59
2007-07-07 08:20:59,7,7,7,8,20,59,70707082059,188,2007-07-07 08:20:59
2007-07-07 08:36:59,7,7,7,8,36,59,70707083659,188,2007-07-07 08:36:59
2007-07-07 09:03:59,7,7,7,9,3,59,70707090359,188,2007-07-07 09:03:59
2007-07-07 09:41:00,7,7,7,9,41,0,70707094100,188,2007-07-07 09:41:00
